YEAR,LocationAbbr,LocationDesc,TopicType,TopicDesc,MeasureDesc,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Race,Age,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,27.3,,,1.2,24.9,29.7,"2,431",Overall,All Races,Age 20 and Older,12th Grade,"(35.47203135600046, -97.52107021399968)",BEH,100BEH,110CSA,1GEN,6AGE,6RAC,4EDU,BRF24,24
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,49.8,,,1.5,46.9,52.7,"2,091",Female,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,101BEH,169QUP,3GEN,8AGE,6RAC,6EDU,BRF07,7
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,51.7,,,1.5,48.8,54.6,"1,802",Male,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,101BEH,169QUP,2GEN,8AGE,6RAC,6EDU,BRF06,6
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,50.8,,,1.1,48.7,52.9,"3,893",Overall,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,101BEH,169QUP,1GEN,8AGE,6RAC,6EDU,BRF05,5
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,55.3,,,2.7,50.1,60.5,630,Female,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,101BEH,167QUA,3GEN,8AGE,6RAC,6EDU,BRF10,10
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,52.2,,,1.9,48.4,56.0,"1,137",Overall,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,101BEH,167QUA,1GEN,8AGE,6RAC,6EDU,BRF08,8
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,49.4,,,2.8,44.0,54.8,507,Male,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,101BEH,167QUA,2GEN,8AGE,6RAC,6EDU,BRF09,9
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,27.3,,,2.1,23.2,31.4,689,Male,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,100BEH,166SSP,2GEN,8AGE,6RAC,6EDU,BRF26,26
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,26.7,,,1.4,23.9,29.5,"1,567",Overall,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,100BEH,166SSP,1GEN,8AGE,6RAC,6EDU,BRF26,26
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,26.0,,,1.9,22.2,29.8,878,Female,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF26,26
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,74.0,,,1.9,70.2,77.8,878,Female,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF25,25
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,73.3,,,1.4,70.5,76.1,"1,567",Overall,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,100BEH,166SSP,1GEN,8AGE,6RAC,6EDU,BRF25,25
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,72.7,,,2.1,68.6,76.8,689,Male,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,100BEH,166SSP,2GEN,8AGE,6RAC,6EDU,BRF25,25
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,56.7,,,0.9,54.9,58.5,"4,903",Female,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF29,29
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,51.8,,,0.7,50.4,53.2,"8,133",Overall,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF29,29
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,46.6,,,1.1,44.4,48.8,"3,230",Male,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF29,29
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,27.6,,,0.9,25.8,29.4,"3,230",Male,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,24.5,,,0.6,23.4,25.6,"8,133",Overall,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF28,28
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,21.6,,,0.7,20.2,23.0,"4,903",Female,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,25.8,,,1.0,23.8,27.8,"3,230",Male,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,23.7,,,0.7,22.4,25.0,"8,133",Overall,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF27,27
2013,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,21.7,,,0.9,20.0,23.4,"4,903",Female,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,8.0,,,0.7,6.6,9.4,"1,989",Overall,All Races,65 Years and Older,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,110CSA,1GEN,4AGE,6RAC,6EDU,BRF23,23
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,19.0,,,1.1,16.8,21.2,"2,268",Overall,All Races,45 to 64 Years,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,110CSA,1GEN,3AGE,6RAC,6EDU,BRF23,23
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,18.7,,,1.1,16.6,20.8,"2,495",Male,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,110CSA,2GEN,8AGE,6RAC,6EDU,BRF21,21
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,17.3,,,0.7,15.9,18.7,"5,784",Overall,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,110CSA,1GEN,8AGE,6RAC,6EDU,BRF20,20
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,18.0,,,2.7,12.8,23.2,315,Overall,All Races,18 to 24 Years,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,110CSA,1GEN,1AGE,6RAC,6EDU,BRF23,23
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,18.0,,,3.5,11.1,24.9,200,Overall,Hispanic,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,110CSA,1GEN,8AGE,4RAC,6EDU,BRF22,22
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,20.8,,,1.5,17.9,23.7,"1,212",Overall,All Races,25 to 44 Years,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,110CSA,1GEN,2AGE,6RAC,6EDU,BRF23,23
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,12.1,,,0.7,10.7,13.5,"3,911",Overall,All Races,Age 25 and Older,> 12th Grade,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,110CSA,1GEN,7AGE,6RAC,5EDU,BRF24,24
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,12.2,,,0.7,10.8,13.6,"4,063",Overall,All Races,Age 20 and Older,> 12th Grade,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,110CSA,1GEN,6AGE,6RAC,5EDU,BRF24,24
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,16.0,,,1.0,14.1,17.9,"3,289",Female,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,110CSA,3GEN,8AGE,6RAC,6EDU,BRF21,21
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,23.4,,,1.5,20.5,26.3,"1,288",Overall,All Races,Age 25 and Older,12th Grade,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,110CSA,1GEN,7AGE,6RAC,4EDU,BRF24,24
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,African American,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,110CSA,1GEN,8AGE,1RAC,6EDU,BRF22,22
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,American Indian/Alaska Native,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,110CSA,1GEN,8AGE,2RAC,6EDU,BRF22,22
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,35.7,,,3.7,28.4,43.0,264,Overall,All Races,Age 20 and Older,< 12th Grade,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,110CSA,1GEN,6AGE,6RAC,3EDU,BRF24,24
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,34.5,,,3.8,27.1,41.9,253,Overall,All Races,Age 25 and Older,< 12th Grade,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,110CSA,1GEN,7AGE,6RAC,3EDU,BRF24,24
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,24.8,,,1.6,21.7,27.9,"1,353",Overall,All Races,Age 20 and Older,12th Grade,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,110CSA,1GEN,6AGE,6RAC,4EDU,BRF24,24
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,18.2,,,1.8,14.7,21.7,773,Female,All Races,18 to 44 Years,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,110CSA,3GEN,5AGE,6RAC,6EDU,BRF45,45
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,8.5,,,3.6,1.4,15.6,78,Overall,Asian/Pacific Islander,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,110CSA,1GEN,8AGE,3RAC,6EDU,BRF22,22
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,16.9,,,0.7,15.5,18.3,"5,022",Overall,White,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,110CSA,1GEN,8AGE,5RAC,6EDU,BRF22,22
2013,OR,Oregon,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,61.0,,,1.8,57.4,64.6,"1,405",Female,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,101BEH,169QUP,3GEN,8AGE,6RAC,6EDU,BRF07,7
2013,OR,Oregon,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,61.4,,,1.9,57.7,65.1,"1,218",Male,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,101BEH,169QUP,2GEN,8AGE,6RAC,6EDU,BRF06,6
2013,OR,Oregon,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,61.2,,,1.3,58.6,63.8,"2,623",Overall,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,101BEH,169QUP,1GEN,8AGE,6RAC,6EDU,BRF05,5
2013,OR,Oregon,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,50.4,,,3.7,43.1,57.7,306,Female,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,101BEH,167QUA,3GEN,8AGE,6RAC,6EDU,BRF10,10
2013,OR,Oregon,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,50.1,,,3.8,42.7,57.5,278,Male,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,101BEH,167QUA,2GEN,8AGE,6RAC,6EDU,BRF09,9
2013,OR,Oregon,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,50.2,,,2.7,45.0,55.4,584,Overall,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,101BEH,167QUA,1GEN,8AGE,6RAC,6EDU,BRF08,8
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,26.4,,,3.0,20.5,32.3,425,Female,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF26,26
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,26.4,,,2.1,22.2,30.6,800,Overall,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,166SSP,1GEN,8AGE,6RAC,6EDU,BRF26,26
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,26.3,,,3.0,20.4,32.2,375,Male,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,166SSP,2GEN,8AGE,6RAC,6EDU,BRF26,26
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,73.7,,,3.0,67.8,79.6,375,Male,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,166SSP,2GEN,8AGE,6RAC,6EDU,BRF25,25
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,73.6,,,3.0,67.7,79.5,425,Female,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF25,25
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,73.6,,,2.1,69.4,77.8,800,Overall,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,166SSP,1GEN,8AGE,6RAC,6EDU,BRF25,25
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,55.4,,,0.9,53.7,57.1,"5,784",Overall,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF29,29
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,59.0,,,1.2,56.7,61.3,"3,289",Female,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF29,29
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,51.6,,,1.3,49.1,54.1,"2,495",Male,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF29,29
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,29.7,,,1.1,27.5,31.9,"2,495",Male,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,27.3,,,0.8,25.8,28.8,"5,784",Overall,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF28,28
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,25.0,,,1.0,23.1,26.9,"3,289",Female,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,18.7,,,1.1,16.6,20.8,"2,495",Male,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,17.3,,,0.7,15.9,18.7,"5,784",Overall,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF27,27
2013,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,16.0,,,1.0,14.1,17.9,"3,289",Female,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2013,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,26.2,,,3.1,20.1,32.3,299,Overall,Hispanic,All Ages,All Grades,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,110CSA,1GEN,8AGE,4RAC,6EDU,BRF22,22
2013,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,25.8,,,0.9,24.0,27.6,"4,019",Overall,All Races,Age 20 and Older,12th Grade,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,110CSA,1GEN,6AGE,6RAC,4EDU,BRF24,24
2013,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,47.4,,,10.0,27.8,67.0,50,Overall,American Indian/Alaska Native,All Ages,All Grades,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,110CSA,1GEN,8AGE,2RAC,6EDU,BRF22,22
2013,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,34.6,,,2.2,30.2,39.0,829,Overall,All Races,Age 20 and Older,< 12th Grade,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,110CSA,1GEN,6AGE,6RAC,3EDU,BRF24,24
2013,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,31.1,,,2.2,26.8,35.4,801,Overall,All Races,Age 25 and Older,< 12th Grade,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,110CSA,1GEN,7AGE,6RAC,3EDU,BRF24,24
2013,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,28.4,,,2.1,24.2,32.6,928,Overall,African American,All Ages,All Grades,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,110CSA,1GEN,8AGE,1RAC,6EDU,BRF22,22
2013,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,26.3,,,1.1,24.1,28.5,"2,422",Overall,All Races,25 to 44 Years,All Grades,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,110CSA,1GEN,2AGE,6RAC,6EDU,BRF23,23
2013,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,25.4,,,1.0,23.5,27.3,"3,878",Overall,All Races,Age 25 and Older,12th Grade,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,110CSA,1GEN,7AGE,6RAC,4EDU,BRF24,24
2013,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,24.0,,,2.0,20.1,27.9,657,Overall,All Races,18 to 24 Years,All Grades,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,110CSA,1GEN,1AGE,6RAC,6EDU,BRF23,23
2013,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,23.5,,,0.8,21.9,25.1,"4,670",Male,All Races,All Ages,All Grades,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,110CSA,2GEN,8AGE,6RAC,6EDU,BRF21,21
2013,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,22.5,,,1.3,19.9,25.1,"1,626",Female,All Races,18 to 44 Years,All Grades,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,110CSA,3GEN,5AGE,6RAC,6EDU,BRF45,45
2013,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,21.8,,,0.8,20.2,23.4,"4,357",Overall,All Races,45 to 64 Years,All Grades,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,110CSA,1GEN,3AGE,6RAC,6EDU,BRF23,23
2013,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,21.0,,,0.6,19.9,22.1,"11,109",Overall,All Races,All Ages,All Grades,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,110CSA,1GEN,8AGE,6RAC,6EDU,BRF20,20
2013,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,19.7,,,0.6,18.6,20.8,"9,372",Overall,White,All Ages,All Grades,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,110CSA,1GEN,8AGE,5RAC,6EDU,BRF22,22
2013,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,18.6,,,0.7,17.2,20.0,"6,439",Female,All Races,All Ages,All Grades,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,110CSA,3GEN,8AGE,6RAC,6EDU,BRF21,21
2013,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,15.1,,,0.6,13.9,16.3,"6,058",Overall,All Races,Age 20 and Older,> 12th Grade,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,110CSA,1GEN,6AGE,6RAC,5EDU,BRF24,24
2013,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,14.6,,,0.6,13.4,15.8,"5,732",Overall,All Races,Age 25 and Older,> 12th Grade,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,110CSA,1GEN,7AGE,6RAC,5EDU,BRF24,24
2013,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,12.1,,,3.3,5.6,18.6,142,Overall,Asian/Pacific Islander,All Ages,All Grades,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,110CSA,1GEN,8AGE,3RAC,6EDU,BRF22,22
2013,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,10.0,,,0.7,8.7,11.3,"3,673",Overall,All Races,65 Years and Older,All Grades,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,110CSA,1GEN,4AGE,6RAC,6EDU,BRF23,23
2013,PA,Pennsylvania,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,55.7,,,1.3,53.2,58.2,"2,516",Male,All Races,All Ages,All Grades,"(40.79373015200048, -77.86070029399963)",BEH,101BEH,169QUP,2GEN,8AGE,6RAC,6EDU,BRF06,6
2013,PA,Pennsylvania,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,55.4,,,0.9,53.6,57.2,"5,210",Overall,All Races,All Ages,All Grades,"(40.79373015200048, -77.86070029399963)",BEH,101BEH,169QUP,1GEN,8AGE,6RAC,6EDU,BRF05,5
